iteration,question_id,n_chains_max,window_size,n_chains_generated,stopped_early,correct_answer,final_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,total_reasoning_tokens,total_non_reasoning_tokens,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec,individual_answers_str
180,index_179,64,8,64,False,B,C,0,178,859025,859203,,,0.2226849175223365,0.4971080669710807,2621.260534763336,"[""B"", ""C"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""A"", ""C"", ""C"", ""C"", ""B"", ""B"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""B"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C""]"
181,index_180,64,8,64,False,B,A,0,276,373781,374057,,,0.09003087280255691,0.1949771689497716,1176.5078179836273,"[""A"", ""A"", ""C"", ""A"", ""C"", ""D"", ""D"", ""A"", ""D"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""D"", ""C"", ""A"", ""C"", ""A"", ""C"", ""D"", ""C"", ""C"", ""B"", ""A"", ""C"", ""A"", ""C"", ""A"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""D"", ""A"", ""C"", ""D"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""A"", ""A"", ""C"", ""A"", ""C"", ""D"", ""C"", ""A"", ""D"", ""A"", ""A""]"
182,index_181,64,8,8,True,B,B,1,275,12773,13048,,,0.022371786741078918,0.0506849315068492,42.7157187461853,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
183,index_182,64,8,64,False,A,B,0,113,442777,442890,,,0.10338364516602738,0.2167427701674277,1515.435607433319,"[""D"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""D"", ""B"", ""C"", ""D"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""D"", ""A"", ""B"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D"", ""B"", ""D"", ""A"", ""A"", ""A"", ""D"", ""B"", ""B"", ""D"", ""B"", ""D"", ""D"", ""B"", ""C"", ""B"", ""A"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""D""]"
184,index_183,64,8,64,False,C,D,0,439,670965,671404,,,0.172409683566512,0.3759512937595129,2006.3932540416718,"[""D"", ""B"", ""C"", ""B"", ""C"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""C"", ""D"", ""B"", ""C"", ""D"", ""C"", ""D"", ""C"", ""B"", ""D"", ""D"", ""D"", ""D"", ""A"", ""C"", ""B"", ""B"", ""B"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""C"", ""C"", ""A"", ""D"", ""B"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""B"", ""B"", ""D"", ""D"", ""C"", ""D"", ""B"", ""B""]"
185,index_184,64,8,8,True,B,B,1,184,10957,11141,,,0.02164437476930474,0.0380517503805175,32.39137673377991,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
186,index_185,64,8,64,False,D,B,0,205,375444,375649,,,0.08863166247158212,0.1878995433789954,1500.6642892360687,"[""D"", ""B"", ""D"", ""A"", ""B"", ""B"", ""D"", ""B"", ""D"", ""B"", ""A"", ""A"", ""D"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""D"", ""B"", ""B"", ""D"", ""D"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""D"", ""B"", ""D"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""A"", ""D"", ""D"", ""B""]"
187,index_186,64,8,64,False,D,C,0,334,384356,384690,,,0.08215703790230049,0.1667427701674276,1765.6768155097961,"[""B"", ""C"", ""B"", ""C"", ""B"", ""D"", ""B"", ""A"", ""C"", ""D"", ""C"", ""C"", ""A"", ""C"", ""B"", ""D"", ""A"", ""C"", ""B"", ""B"", ""C"", ""C"", ""A"", ""C"", ""A"", ""D"", ""C"", ""C"", ""A"", ""A"", ""B"", ""C"", ""B"", ""B"", ""A"", ""D"", ""B"", ""B"", ""C"", ""B"", ""B"", ""C"", ""B"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""B"", ""C"", ""C"", ""B"", ""A"", ""A"", ""C"", ""C"", ""A"", ""B"", ""C"", ""B""]"
188,index_187,64,8,64,False,C,C,1,145,743820,743965,,,0.18699751329368447,0.4135464231354642,2272.7855393886566,"[""C"", ""B"", ""A"", ""A"", ""C"", ""C"", ""C"", ""C"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A"", ""A"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""A"", ""B"", ""B"", ""A"", ""C"", ""C"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""C"", ""C"", ""B"", ""B"", ""B"", ""B"", ""C"", ""A"", ""B"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C"", ""A"", ""A"", ""C"", ""C"", ""C"", ""A"", ""C"", ""B"", ""A"", ""A""]"
189,index_188,64,8,64,False,B,A,0,87,162894,162981,,,0.03473681498226547,0.0656012176560121,660.6031770706177,"[""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A""]"
190,index_189,64,8,48,True,D,D,1,294,380547,380841,,,0.12024317282062638,0.2621004566210045,1233.1439282894135,"[""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
191,index_190,64,8,64,False,C,C,1,288,662941,663229,,,0.17794828112882558,0.3734398782343988,1889.1139266490936,"[""B"", ""D"", ""C"", ""C"", ""D"", ""D"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""D"", ""C"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""D"", ""D"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C""]"
192,index_191,64,8,8,True,B,B,1,326,15916,16242,,,0.03524756799682342,0.0606544901065448,41.43264865875244,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
193,index_192,64,8,24,True,A,C,0,128,41971,42099,,,0.023705638388891153,0.0512176560121765,154.85184502601624,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
194,index_193,64,8,8,True,B,B,1,218,25582,25800,,,0.048398133768939394,0.0740487062404871,81.72963261604309,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
195,index_194,64,8,64,False,C,C,1,204,581504,581708,,,0.13294010923332994,0.3009132420091324,2004.2364296913147,"[""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""D"", ""A"", ""C"", ""A"", ""D"", ""A"", ""C"", ""C"", ""D"", ""C"", ""A"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""B"", ""C"", ""B"", ""A"", ""C"", ""C"", ""C"", ""A"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""C"", ""A""]"
196,index_195,64,8,8,True,D,D,1,224,43354,43578,,,0.05839826241793334,0.1225266362252663,229.66088891029358,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
197,index_196,64,8,24,True,D,C,0,270,251650,251920,,,0.17261269031466545,0.3927701674277016,754.4430737495422,"[""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
198,index_197,64,8,24,True,D,D,1,198,184944,185142,,,0.12625312545501982,0.274048706240487,693.3156218528748,"[""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
